time,Ask Close,Bid Close
2017-03-02T22:00:00.000000000Z,13.87537,13.79806
2017-03-05T22:00:00.000000000Z,13.80186,13.73789
2017-03-06T22:00:00.000000000Z,13.71988,13.69879
2017-03-07T22:00:00.000000000Z,13.85973,13.82845
2017-03-08T22:00:00.000000000Z,14.11415,14.09255
2017-03-09T22:00:00.000000000Z,14.10546,14.03149
2017-03-12T21:00:00.000000000Z,14.00647,13.98438
2017-03-13T21:00:00.000000000Z,13.97348,13.92378
2017-03-14T21:00:00.000000000Z,13.77968,13.69124
2017-03-15T21:00:00.000000000Z,13.75752,13.73089
2017-03-16T21:00:00.000000000Z,13.69781,13.64369
2017-03-19T21:00:00.000000000Z,13.59667,13.56402
2017-03-20T21:00:00.000000000Z,13.70889,13.68544
2017-03-21T21:00:00.000000000Z,13.57777,13.56007
2017-03-22T21:00:00.000000000Z,13.44464,13.42121
2017-03-23T21:00:00.000000000Z,13.44117,13.41913
2017-03-26T21:00:00.000000000Z,13.87568,13.80469
2017-03-27T21:00:00.000000000Z,14.07000,14.03178
2017-03-28T21:00:00.000000000Z,14.07286,13.99858
2017-03-29T21:00:00.000000000Z,14.18952,14.15218
2017-03-30T21:00:00.000000000Z,14.33145,14.26915
2017-04-02T21:00:00.000000000Z,14.63712,14.56056
2017-04-03T21:00:00.000000000Z,14.55875,14.53128
2017-04-04T21:00:00.000000000Z,14.73971,14.70636
2017-04-05T21:00:00.000000000Z,14.66489,14.62467
2017-04-06T21:00:00.000000000Z,14.61467,14.56106
2017-04-09T21:00:00.000000000Z,14.79582,14.76608
2017-04-10T21:00:00.000000000Z,14.67261,14.64491
2017-04-11T21:00:00.000000000Z,14.37294,14.34087
2017-04-12T21:00:00.000000000Z,14.31280,14.26114
2017-04-13T21:00:00.000000000Z,14.29494,14.19929
2017-04-16T21:00:00.000000000Z,14.18563,14.11840
2017-04-17T21:00:00.000000000Z,14.30263,14.21428
2017-04-18T21:00:00.000000000Z,14.24732,14.20049
2017-04-19T21:00:00.000000000Z,14.11650,14.06836
2017-04-20T21:00:00.000000000Z,14.11284,14.03929
2017-04-23T21:00:00.000000000Z,14.16295,14.12055
2017-04-24T21:00:00.000000000Z,14.28147,14.25425
2017-04-25T21:00:00.000000000Z,14.50042,14.46557
2017-04-26T21:00:00.000000000Z,14.55353,14.49141
2017-04-27T21:00:00.000000000Z,14.61762,14.51721
2017-04-30T21:00:00.000000000Z,14.65013,14.58245
2017-05-01T21:00:00.000000000Z,14.61711,14.57013
2017-05-02T21:00:00.000000000Z,14.66135,14.59060
2017-05-03T21:00:00.000000000Z,15.01860,14.98578
2017-05-04T21:00:00.000000000Z,14.78985,14.72440
2017-05-07T21:00:00.000000000Z,14.90201,14.86328
2017-05-08T21:00:00.000000000Z,14.83136,14.80513
2017-05-09T21:00:00.000000000Z,14.66392,14.63236
2017-05-10T21:00:00.000000000Z,14.53297,14.50393
2017-05-11T21:00:00.000000000Z,14.65828,14.56134
2017-05-14T21:00:00.000000000Z,14.48159,14.45651
2017-05-15T21:00:00.000000000Z,14.48953,14.45767
2017-05-16T21:00:00.000000000Z,14.75369,14.71614
2017-05-17T21:00:00.000000000Z,14.91964,14.89348
2017-05-18T21:00:00.000000000Z,14.86359,14.79758
2017-05-21T21:00:00.000000000Z,14.88379,14.84762
2017-05-22T21:00:00.000000000Z,14.65511,14.60486
2017-05-23T21:00:00.000000000Z,14.52315,14.44271
2017-05-24T21:00:00.000000000Z,14.50768,14.48154
2017-05-25T21:00:00.000000000Z,14.41721,14.36487
2017-05-28T21:00:00.000000000Z,14.49847,14.45060
2017-05-29T21:00:00.000000000Z,14.73544,14.64175
2017-05-30T21:00:00.000000000Z,14.73970,14.69018
2017-05-31T21:00:00.000000000Z,14.45998,14.42257
2017-06-01T21:00:00.000000000Z,14.51811,14.42246
2017-06-04T21:00:00.000000000Z,14.32035,14.27620
2017-06-05T21:00:00.000000000Z,14.47278,14.44992
2017-06-06T21:00:00.000000000Z,14.47334,14.42279
2017-06-07T21:00:00.000000000Z,14.51968,14.45887
2017-06-08T21:00:00.000000000Z,14.54548,14.44917
2017-06-11T21:00:00.000000000Z,14.37395,14.35026
2017-06-12T21:00:00.000000000Z,14.32267,14.29718
2017-06-13T21:00:00.000000000Z,14.19867,14.13010
2017-06-14T21:00:00.000000000Z,14.37389,14.33072
2017-06-15T21:00:00.000000000Z,14.37653,14.29519
2017-06-18T21:00:00.000000000Z,14.53152,14.44478
2017-06-19T21:00:00.000000000Z,14.56731,14.53514
2017-06-20T21:00:00.000000000Z,14.62499,14.59597
2017-06-21T21:00:00.000000000Z,14.48691,14.43604
2017-06-22T21:00:00.000000000Z,14.52441,14.42878
2017-06-25T21:00:00.000000000Z,14.40216,14.36295
2017-06-26T21:00:00.000000000Z,14.79750,14.75270
2017-06-27T21:00:00.000000000Z,14.73481,14.69753
2017-06-28T21:00:00.000000000Z,14.91398,14.87891
2017-06-29T21:00:00.000000000Z,15.00863,14.90649
2017-07-02T21:00:00.000000000Z,15.03007,15.00384
2017-07-03T21:00:00.000000000Z,15.00283,14.93251
2017-07-04T21:00:00.000000000Z,15.21328,15.17284
2017-07-05T21:00:00.000000000Z,15.37382,15.33656
2017-07-06T21:00:00.000000000Z,15.29568,15.23740
2017-07-09T21:00:00.000000000Z,15.38633,15.35184
2017-07-10T21:00:00.000000000Z,15.56603,15.53384
2017-07-11T21:00:00.000000000Z,15.13475,15.10287
2017-07-12T21:00:00.000000000Z,15.07416,15.04426
2017-07-13T21:00:00.000000000Z,14.98454,14.90948
2017-07-16T21:00:00.000000000Z,14.87888,14.84807
2017-07-17T21:00:00.000000000Z,14.91541,14.88933
2017-07-18T21:00:00.000000000Z,14.88860,14.86244
2017-07-19T21:00:00.000000000Z,15.17422,15.15091
2017-07-20T21:00:00.000000000Z,15.09642,15.03818
2017-07-23T21:00:00.000000000Z,15.11050,15.07184
2017-07-24T21:00:00.000000000Z,15.24495,15.21873
2017-07-25T21:00:00.000000000Z,15.16593,15.12187
2017-07-26T21:00:00.000000000Z,15.20136,15.16513
2017-07-27T21:00:00.000000000Z,15.32960,15.23279
2017-07-30T21:00:00.000000000Z,15.62689,15.59035
2017-07-31T21:00:00.000000000Z,15.69352,15.63375
2017-08-01T21:00:00.000000000Z,15.67202,15.64522
2017-08-02T21:00:00.000000000Z,15.92564,15.89128
2017-08-03T21:00:00.000000000Z,15.83843,15.77744
2017-08-06T21:00:00.000000000Z,15.61557,15.58707
2017-08-07T21:00:00.000000000Z,15.74380,15.70685
2017-08-08T21:00:00.000000000Z,15.84128,15.76888
2017-08-09T21:00:00.000000000Z,15.85898,15.83477
2017-08-10T21:00:00.000000000Z,15.95973,15.85950
2017-08-13T21:00:00.000000000Z,15.71846,15.68404
2017-08-14T21:00:00.000000000Z,15.64296,15.60169
2017-08-15T21:00:00.000000000Z,15.52031,15.49304
2017-08-16T21:00:00.000000000Z,15.56531,15.53133
2017-08-17T21:00:00.000000000Z,15.50558,15.44221
2017-08-20T21:00:00.000000000Z,15.57924,15.54649
2017-08-21T21:00:00.000000000Z,15.57346,15.53618
2017-08-22T21:00:00.000000000Z,15.55790,15.52491
2017-08-23T21:00:00.000000000Z,15.59791,15.55470
2017-08-24T21:00:00.000000000Z,15.57128,15.47131
2017-08-27T21:00:00.000000000Z,15.65232,15.59748
2017-08-28T21:00:00.000000000Z,15.57255,15.51756
2017-08-29T21:00:00.000000000Z,15.49484,15.41591
2017-08-30T21:00:00.000000000Z,15.50506,15.47836
2017-08-31T21:00:00.000000000Z,15.37902,15.31434
2017-09-03T21:00:00.000000000Z,15.46871,15.39004
2017-09-04T21:00:00.000000000Z,15.39593,15.36756
2017-09-05T21:00:00.000000000Z,15.25630,15.22475
2017-09-06T21:00:00.000000000Z,15.40394,15.37490
2017-09-07T21:00:00.000000000Z,15.61549,15.52076
2017-09-10T21:00:00.000000000Z,15.53113,15.49953
2017-09-11T21:00:00.000000000Z,15.58209,15.55010
2017-09-12T21:00:00.000000000Z,15.62367,15.59730
2017-09-13T21:00:00.000000000Z,15.66148,15.61651
2017-09-14T21:00:00.000000000Z,15.75984,15.70971
2017-09-17T21:00:00.000000000Z,15.93565,15.87980
2017-09-18T21:00:00.000000000Z,15.99183,15.96385
2017-09-19T21:00:00.000000000Z,15.86436,15.82846
2017-09-20T21:00:00.000000000Z,15.87736,15.83849
2017-09-21T21:00:00.000000000Z,15.86607,15.78401
2017-09-24T21:00:00.000000000Z,15.81816,15.77522
2017-09-25T21:00:00.000000000Z,15.79284,15.75552
2017-09-26T21:00:00.000000000Z,15.98085,15.94026
2017-09-27T21:00:00.000000000Z,15.94867,15.91211
2017-09-28T21:00:00.000000000Z,16.06978,15.96065
2017-10-01T21:00:00.000000000Z,15.96940,15.93785
2017-10-02T21:00:00.000000000Z,16.06742,16.01337
2017-10-03T21:00:00.000000000Z,15.98391,15.94246
2017-10-04T21:00:00.000000000Z,16.03754,15.99878
2017-10-05T21:00:00.000000000Z,16.14621,16.04982
2017-10-06T21:00:00.000000000Z,16.14620,16.04982
2017-10-08T21:00:00.000000000Z,16.24257,16.18518
2017-10-09T21:00:00.000000000Z,16.19831,16.16005
2017-10-10T21:00:00.000000000Z,16.06293,16.02665
2017-10-11T21:00:00.000000000Z,15.98395,15.91308
2017-10-12T21:00:00.000000000Z,15.72623,15.64610
2017-10-15T21:00:00.000000000Z,15.72668,15.68722
2017-10-16T21:00:00.000000000Z,15.77873,15.74018
2017-10-17T21:00:00.000000000Z,16.02398,15.97525
2017-10-18T21:00:00.000000000Z,16.01114,15.95837
2017-10-19T21:00:00.000000000Z,16.10651,16.03619
2017-10-20T21:00:00.000000000Z,16.10651,16.03619
2017-10-22T21:00:00.000000000Z,16.12887,16.07995
2017-10-23T21:00:00.000000000Z,16.21347,16.16998
2017-10-24T21:00:00.000000000Z,16.62826,16.57047
2017-10-25T21:00:00.000000000Z,16.61288,16.57478
2017-10-26T21:00:00.000000000Z,16.40504,16.35191
2017-10-29T21:00:00.000000000Z,16.40303,16.37072
2017-10-30T21:00:00.000000000Z,16.47350,16.43407
2017-10-31T21:00:00.000000000Z,16.37538,16.31880
2017-11-01T21:00:00.000000000Z,16.31897,16.27728
2017-11-02T21:00:00.000000000Z,16.54984,16.47663
2017-11-05T22:00:00.000000000Z,16.38210,16.34575
2017-11-06T22:00:00.000000000Z,16.51226,16.48160
2017-11-07T22:00:00.000000000Z,16.43264,16.38074
2017-11-08T22:00:00.000000000Z,16.60323,16.57365
2017-11-09T22:00:00.000000000Z,16.80541,16.74449
2017-11-12T22:00:00.000000000Z,16.90321,16.86920
2017-11-13T22:00:00.000000000Z,16.96877,16.93635
2017-11-14T22:00:00.000000000Z,16.99339,16.95106
2017-11-15T22:00:00.000000000Z,16.67759,16.64731
2017-11-16T22:00:00.000000000Z,16.53120,16.41731
2017-11-19T22:00:00.000000000Z,16.49190,16.46223
2017-11-20T22:00:00.000000000Z,16.41227,16.38335
2017-11-21T22:00:00.000000000Z,16.36793,16.31328
2017-11-22T22:00:00.000000000Z,16.48198,16.42587
2017-11-23T22:00:00.000000000Z,16.94404,16.84047
2017-11-26T22:00:00.000000000Z,16.38956,16.34758
2017-11-27T22:00:00.000000000Z,16.20061,16.15891
2017-11-28T22:00:00.000000000Z,16.19849,16.16743
2017-11-29T22:00:00.000000000Z,16.34718,16.29593
2017-11-30T22:00:00.000000000Z,16.40180,16.28738
2017-12-03T22:00:00.000000000Z,16.05185,16.01091
2017-12-04T22:00:00.000000000Z,15.93880,15.87561
2017-12-05T22:00:00.000000000Z,15.97198,15.91324
2017-12-06T22:00:00.000000000Z,16.18416,16.15508
2017-12-07T22:00:00.000000000Z,16.10975,16.04363
2017-12-10T22:00:00.000000000Z,16.03528,15.97530
2017-12-11T22:00:00.000000000Z,16.07517,16.04145
2017-12-12T22:00:00.000000000Z,15.96437,15.87786
2017-12-13T22:00:00.000000000Z,15.95167,15.87518
2017-12-14T22:00:00.000000000Z,15.44578,15.34391
2017-12-17T22:00:00.000000000Z,15.05928,14.98365
2017-12-18T22:00:00.000000000Z,15.06414,15.02402
2017-12-19T22:00:00.000000000Z,15.14446,15.09695
2017-12-20T22:00:00.000000000Z,15.18407,15.12091
2017-12-21T22:00:00.000000000Z,14.99722,14.89476
2017-12-25T22:00:00.000000000Z,14.84606,14.81042
2017-12-26T22:00:00.000000000Z,14.60584,14.57184
2017-12-27T22:00:00.000000000Z,14.84538,14.79460
2017-12-28T22:00:00.000000000Z,14.91023,14.80677
2018-01-01T22:00:00.000000000Z,15.04539,15.00160
2018-01-02T22:00:00.000000000Z,14.87382,14.83535
2018-01-03T22:00:00.000000000Z,14.87376,14.80971
2018-01-04T22:00:00.000000000Z,14.85600,14.75948
2018-01-07T22:00:00.000000000Z,14.84160,14.80551
2018-01-08T22:00:00.000000000Z,14.76086,14.71176
2018-01-09T22:00:00.000000000Z,14.87464,14.84255
2018-01-10T22:00:00.000000000Z,14.94444,14.87538
2018-01-11T22:00:00.000000000Z,15.11035,15.05549
2018-01-14T22:00:00.000000000Z,15.11317,15.07170
2018-01-15T22:00:00.000000000Z,15.06559,15.02964
2018-01-16T22:00:00.000000000Z,15.04631,14.94144
2018-01-17T22:00:00.000000000Z,14.86496,14.83069
2018-01-18T22:00:00.000000000Z,14.91276,14.84199
2018-01-21T22:00:00.000000000Z,14.79026,14.76646
2018-01-22T22:00:00.000000000Z,14.81679,14.78186
2018-01-23T22:00:00.000000000Z,14.73014,14.69374
2018-01-24T22:00:00.000000000Z,14.80880,14.72271
2018-01-25T22:00:00.000000000Z,14.76947,14.72036
2018-01-28T22:00:00.000000000Z,14.81193,14.76439
2018-01-29T22:00:00.000000000Z,14.86211,14.80885
2018-01-30T22:00:00.000000000Z,14.72898,14.68434
2018-01-31T22:00:00.000000000Z,14.86357,14.78683
2018-02-01T22:00:00.000000000Z,15.08247,15.03491
2018-02-04T22:00:00.000000000Z,15.02873,14.98287
2018-02-05T22:00:00.000000000Z,14.77534,14.73173
2018-02-06T22:00:00.000000000Z,14.81922,14.78188
2018-02-07T22:00:00.000000000Z,14.93509,14.88894
2018-02-08T22:00:00.000000000Z,14.74357,14.64493
2018-02-11T22:00:00.000000000Z,14.70939,14.62539
2018-02-12T22:00:00.000000000Z,14.79129,14.75782
2018-02-13T22:00:00.000000000Z,14.60627,14.57122
2018-02-14T22:00:00.000000000Z,14.55497,14.50540
2018-02-15T22:00:00.000000000Z,14.46971,14.39579
2018-02-18T22:00:00.000000000Z,14.52567,14.44032
2018-02-19T22:00:00.000000000Z,14.48968,14.45418
2018-02-20T22:00:00.000000000Z,14.34535,14.31529
2018-02-21T22:00:00.000000000Z,14.39535,14.35243
2018-02-22T22:00:00.000000000Z,14.24305,14.16650
2018-02-25T22:00:00.000000000Z,14.24954,14.21925
2018-02-26T22:00:00.000000000Z,14.35698,14.32938
2018-02-27T22:00:00.000000000Z,14.40235,14.36671
2018-02-28T22:00:00.000000000Z,14.59641,14.49190
2018-03-01T22:00:00.000000000Z,14.72389,14.65181
2018-03-04T22:00:00.000000000Z,14.61373,14.57414
2018-03-05T22:00:00.000000000Z,14.63155,14.59669
2018-03-06T22:00:00.000000000Z,14.70936,14.67622
2018-03-07T22:00:00.000000000Z,14.69315,14.64410
2018-03-08T22:00:00.000000000Z,14.56266,14.51309
2018-03-11T21:00:00.000000000Z,14.60114,14.57108
2018-03-12T21:00:00.000000000Z,14.65659,14.62397
2018-03-13T21:00:00.000000000Z,14.58042,14.54590
2018-03-14T21:00:00.000000000Z,14.65348,14.63013
2018-03-15T21:00:00.000000000Z,14.76611,14.67317
2018-03-18T21:00:00.000000000Z,14.84085,14.80491
2018-03-19T21:00:00.000000000Z,14.66644,14.63026
2018-03-20T21:00:00.000000000Z,14.61648,14.58266
2018-03-21T21:00:00.000000000Z,14.59951,14.56043
2018-03-22T21:00:00.000000000Z,14.54380,14.45190
2018-03-25T21:00:00.000000000Z,14.50306,14.44572
2018-03-26T21:00:00.000000000Z,14.49024,14.45812
2018-03-27T21:00:00.000000000Z,14.51542,14.47127
2018-03-28T21:00:00.000000000Z,14.57858,14.54431
2018-03-29T21:00:00.000000000Z,14.62558,14.51989
2018-04-01T21:00:00.000000000Z,14.59684,14.55354
2018-04-02T21:00:00.000000000Z,14.52280,14.48949
2018-04-03T21:00:00.000000000Z,14.61277,14.55776
2018-04-04T21:00:00.000000000Z,14.68922,14.64241
2018-04-05T21:00:00.000000000Z,14.80024,14.75146
2018-04-08T21:00:00.000000000Z,14.92866,14.87661
2018-04-09T21:00:00.000000000Z,14.89137,14.85719
2018-04-10T21:00:00.000000000Z,14.79056,14.74904
2018-04-11T21:00:00.000000000Z,14.88004,14.85178
2018-04-12T21:00:00.000000000Z,14.94227,14.85949
2018-04-15T21:00:00.000000000Z,14.93863,14.90514
2018-04-16T21:00:00.000000000Z,14.83934,14.80752
2018-04-17T21:00:00.000000000Z,14.78370,14.74546
2018-04-18T21:00:00.000000000Z,14.78119,14.75070
2018-04-19T21:00:00.000000000Z,14.91130,14.83935
2018-04-22T21:00:00.000000000Z,14.80976,14.70580
2018-04-23T21:00:00.000000000Z,15.09830,15.06087
2018-04-24T21:00:00.000000000Z,15.14574,15.10809
2018-04-25T21:00:00.000000000Z,15.02910,14.96680
2018-04-26T21:00:00.000000000Z,14.97843,14.93367
2018-04-29T21:00:00.000000000Z,15.08304,15.02544
2018-04-30T21:00:00.000000000Z,15.21640,15.13674
2018-05-01T21:00:00.000000000Z,15.21194,15.16066
2018-05-02T21:00:00.000000000Z,15.10918,15.06751
2018-05-03T21:00:00.000000000Z,14.96600,14.93152
2018-05-06T21:00:00.000000000Z,14.97786,14.92796
2018-05-07T21:00:00.000000000Z,14.93593,14.89421
2018-05-08T21:00:00.000000000Z,14.91191,14.85461
2018-05-09T21:00:00.000000000Z,14.67652,14.63917
2018-05-10T21:00:00.000000000Z,14.70807,14.60517
2018-05-13T21:00:00.000000000Z,14.72207,14.68823
2018-05-14T21:00:00.000000000Z,14.89510,14.86315
2018-05-15T21:00:00.000000000Z,14.71425,14.66228
2018-05-16T21:00:00.000000000Z,14.89030,14.84617
2018-05-17T21:00:00.000000000Z,15.07128,14.99117
2018-05-20T21:00:00.000000000Z,14.96854,14.92378
2018-05-21T21:00:00.000000000Z,14.81847,14.78772
2018-05-22T21:00:00.000000000Z,14.58269,14.55359
2018-05-23T21:00:00.000000000Z,14.57551,14.53782
2018-05-24T21:00:00.000000000Z,14.61770,14.51743
2018-05-27T21:00:00.000000000Z,14.51459,14.46698
2018-05-28T21:00:00.000000000Z,14.66115,14.63409
2018-05-29T21:00:00.000000000Z,14.62417,14.58462
2018-05-30T21:00:00.000000000Z,14.86842,14.83645
2018-05-31T21:00:00.000000000Z,14.81922,14.76813
2018-06-03T21:00:00.000000000Z,14.72173,14.68300
2018-06-04T21:00:00.000000000Z,14.98982,14.92960
2018-06-05T21:00:00.000000000Z,14.98201,14.94497
2018-06-06T21:00:00.000000000Z,15.39946,15.29726
2018-06-07T21:00:00.000000000Z,15.42809,15.32609
2018-06-10T21:00:00.000000000Z,15.52859,15.49488
2018-06-11T21:00:00.000000000Z,15.68758,15.61161
2018-06-12T21:00:00.000000000Z,15.72792,15.66114
2018-06-13T21:00:00.000000000Z,15.58705,15.54642
2018-06-14T21:00:00.000000000Z,15.62578,15.55821
2018-06-17T21:00:00.000000000Z,15.87433,15.84143
2018-06-18T21:00:00.000000000Z,15.96094,15.91850
2018-06-19T21:00:00.000000000Z,15.82376,15.79104
2018-06-20T21:00:00.000000000Z,15.77473,15.74499
2018-06-21T21:00:00.000000000Z,15.70578,15.60446
2018-06-24T21:00:00.000000000Z,15.88481,15.82449
2018-06-25T21:00:00.000000000Z,15.79218,15.74571
2018-06-26T21:00:00.000000000Z,16.02989,15.99806
2018-06-27T21:00:00.000000000Z,15.95309,15.90625
2018-06-28T21:00:00.000000000Z,16.08792,15.98620
2018-07-01T21:00:00.000000000Z,16.12789,16.06884
2018-07-02T21:00:00.000000000Z,15.98108,15.90495
2018-07-03T21:00:00.000000000Z,15.95778,15.93184
2018-07-04T21:00:00.000000000Z,15.84372,15.81206
2018-07-05T21:00:00.000000000Z,15.88897,15.78691
2018-07-08T21:00:00.000000000Z,15.78049,15.73904
2018-07-09T21:00:00.000000000Z,15.69044,15.61840
2018-07-10T21:00:00.000000000Z,15.85811,15.80042
2018-07-11T21:00:00.000000000Z,15.54251,15.51076
2018-07-12T21:00:00.000000000Z,15.56289,15.46143
2018-07-15T21:00:00.000000000Z,15.50927,15.45940
2018-07-16T21:00:00.000000000Z,15.49740,15.43052
2018-07-17T21:00:00.000000000Z,15.45781,15.42459
2018-07-18T21:00:00.000000000Z,15.77818,15.74477
2018-07-19T21:00:00.000000000Z,15.76413,15.66230
2018-07-22T21:00:00.000000000Z,15.75771,15.71721
2018-07-23T21:00:00.000000000Z,15.53590,15.50568
2018-07-24T21:00:00.000000000Z,15.40007,15.35508
2018-07-25T21:00:00.000000000Z,15.43395,15.40336
2018-07-26T21:00:00.000000000Z,15.41477,15.31360
2018-07-29T21:00:00.000000000Z,15.41756,15.38618
2018-07-30T21:00:00.000000000Z,15.53482,15.50309
2018-07-31T21:00:00.000000000Z,15.45436,15.40114
2018-08-01T21:00:00.000000000Z,15.60341,15.56322
2018-08-02T21:00:00.000000000Z,15.46279,15.36225
2018-08-05T21:00:00.000000000Z,15.54137,15.51486
2018-08-06T21:00:00.000000000Z,15.48234,15.44988
2018-08-07T21:00:00.000000000Z,15.58220,15.55680
2018-08-08T21:00:00.000000000Z,15.81918,15.77825
2018-08-09T21:00:00.000000000Z,16.11848,16.01873
2018-08-12T21:00:00.000000000Z,16.47876,16.41834
2018-08-13T21:00:00.000000000Z,16.17278,16.14477
2018-08-14T21:00:00.000000000Z,16.55338,16.51374
2018-08-15T21:00:00.000000000Z,16.80591,16.72313
2018-08-16T21:00:00.000000000Z,16.79505,16.72132
2018-08-19T21:00:00.000000000Z,16.69335,16.66502
2018-08-20T21:00:00.000000000Z,16.68595,16.62330
2018-08-21T21:00:00.000000000Z,16.44544,16.40757
2018-08-22T21:00:00.000000000Z,16.65258,16.59902
2018-08-23T21:00:00.000000000Z,16.62700,16.52546
2018-08-26T21:00:00.000000000Z,16.51364,16.50049
